"user_id","password","pwned"
"ben.miller@email.co.uk","londonpubs","False"
"bmiller","LondonPubs!UK2024","False"
"ryan.murphy@email.ie","codingwizard","True"
"rmurphy","CodingWizard#Secure23","False"
"sofia.m@email.mx","tacotuesday","True"
"smartinez","TacoTuesday$MX2024!","False"
"grace.d@email.au","beachdays","True"
"gdavies","BeachDays$Sydney2024","False"
"lily.zhao@mail.cn","kungfufan","True"
"lzhao","KungFuFan#China2024","False"
"diego.r@protonmail.com","tacolover","True"
"dramirez","T@c0L0v3r_Mx!22","False"
"arjun.p@zohomail.in","cricketfan","True"
"apatel","Cr1ck3tF@n!Ind","False"
"luisa.s@gmail.com","beachlife","True"
"lsantos","B3@chL1f3!Sun","False"
"gabriel.r@libero.it","romanhistory","True"
"grossi","R0m@nH1st0ry!Gl","False"
"carlos.m@yahoo.es","flamencodance","True"
"cmendoza","Fl@m3nc0D@nc3!Sp","False"
"maria.r@web.net","sol_y_playa","False"
"mrodriguez_vm","SolYPlaya!#23","False"
"kenji.tanaka@email.jp","samuraicat","True"
"ktanaka_inv","SamuraiCat_2023#","False"
"fatima.zahra@mymail.ma","desertrose","True"
"fzahra_csr","DesertRose*7890","False"
"stefan.novak@europe.net","gamermode","True"
"snovak_lead","GamerMode!1234!","False"
"chloe.dubois@fashion.fr","parisjetaime","True"
"cdubois_fc","ParisJeTaime$22","False"
"diego.garcia@email.mx","futbolfan","True"
"dgarcia_stk","FutbolFan_2023*","False"
"priya.singh@ind.co","familyfirst","True"
"psingh_asm","FamilyFirst#01!","False"
"ahmed.khan@outlook.ae","falconeye","True"
"akhan_lpo","FalconEye@Secur!ty","False"
"isabella.r@beauty.it","bellavita","True"
"irossi_ba","BellaVita$2023#","False"
"jian.li@china.com","dragonheart","True"
"jli_ecomm","DragonHeart_88!","False"
"sophie.m@buy.de","travelbug","True"
"smuller_buyer","TravelBug_2024$","False"
"david.kim@korea.net","techguru","True"
"dkim_elec","TechGuru@Pro2023","False"
"lena.petrova@hr.ru","winterdream","True"
"lpetrova_hr","WinterDream!1985","False"
"omar.hassan@ops.sa","desertknight","True"
"ohassan_ops","DesertKnight#Ops23","False"
"grace.chen@gems.tw","diamondgirl","True"
"gchen_jewel","DiamondGirl$Sparkle","False"
"carlos.silva@fresh.br","greenlife","True"
"csilva_prod","GreenLife!2023!","False"
"nia.jones@deli.uk","cheeselover","True"
"njones_deli","CheeseLover_Deli$","False"
"hiroshi.sato@bake.jp","sweettooth","True"
"hsato_bake","SweetTooth#2023","False"
"eva.popescu@cash.ro","bookworm","True"
"epopescu_cash","BookWorm@Read!","False"
"marco.b@market.it","creativemind","True"
"mbianchi_mkt","CreativeMind$2024","False"
"ayisha.h@pharma.ae","healthylife","True"
"ahassan_pt","HealthyLife!Care23","False"
"ben.carter@vision.co.uk","clearsight","True"
"bcarter_opt","ClearSight_Optics!","False"
"sofia.karlsson@service.se","fikaheart","False"
"skarlsson_sdl","FikaHeart@Service23","False"
"ben.fixit@gmail.com","handyman","True"
"bcarter_fm","H@ndym@nF@c1l1ty!","False"
"liwei.research@outlook.com","discovertruth","False"
"lwei_ra","D1sc0v3rTruth!R@D","False"
"georgios.chem@yahoo.com","elementsrule","True"
"gpapadop","3l3m3ntsRul3!Chem!","False"
"chloe.history@gmail.com","pastlessons","False"
"cchen_grad","P@stL3ss0ns!H1st0ry","False"
"daniel.socio@outlook.com","communityfirst","True"
"dgarcia","C0mmun1tyF1rst!S0c","False"
"maya.principal@gmail.com","leadtheway","True"
"mpatel","L3@dTh3W@y!Pr1nc1p@l","False"
"hiroshi.lab@yahoo.com","experimenter","True"
"hsato_lab","3xp3r1m3nt3r!L@bT3ch","False"
"emma.develop@gmail.com","learncreate","False"
"edavies","L3@rnCr3@t3!Curric!","False"
"chen.dean@yahoo.com","buildfuture","True"
"cli_dean","Bu1ldFutur3!3ngD3@n","False"
"aisha.adebayo@webmail.ng","lagoslife","True"
"aadebayo","LagosLife_C0mpliant!","False"
"jan.schmidt@gmx.de","bayernfan","True"
"jschmidt","BayernFan@MunichBank","False"
"liam.white@outlook.com","gamingking","True"
"lwhite","GamingKing@ITHelpDesk!","False"
"lucas.fm@hotmail.com","handyman84","True"
"lmendes","HandyMan84#School","False"
"diego.stocker@protonmail.com","footballfan","True"
"drodriguez","FootballFan#Warehouse_2023","False"
"natalia.snacks@gmail.com","popcornlover","True"
"npopova","PopcornLover!Concessions_23","False"
"james.wilson.rsm@yahoo.com","salesking","True"
"jwilson","SalesKing!RegionalMgr_2024","False"
"sam.counselor@outlook.com","mountainhike","False"
"sakintola","MountainHike!Peak","False"
"emma.hygienist@gmail.com","codingnerd","True"
"ebrown","CodingNerd!Dev","False"
"sofia.biller@gmail.com","fishingtrip","True"
"shansen","FishingTrip!Lake","False"
"lucas.slp@outlook.com","moviesbuff","False"
"lpereira","MoviesBuff!Popcorn","False"
"k.tanaka@yahoo.co.jp","SushiLover","True"
"ktana","Sush!L0ver#D@t@","False"
"michael.g@protonmail.com","SecureZone","False"
"mgreen","Secur3Z0ne!Cyber$","False"
"elena.g@gmail.com","AppCreator","False"
"egarcia","@ppCr3@tor!M0b!le","False"
"natalia.i@yandex.ru","DesignGuru","True"
"nivanov","D3s!gnGvru!U!UXL3@d","False"
"jamal.dean@example.com","desertrose","True"
"jalfarsi","D3s3rtR0s3_D0S_!2024","False"
"lars.chem@example.com","beakerlove","False"
"lchristensen","B3@k3rL0v3_Ch3m!stry","False"
"andre.ai@protonmail.com","deeplearning","True"
"alefebvre","D33pL3@rn!ng_A!R3s3@rch#","False"
"leo.de@mail.com","pipelinepro","True"
"lwong","P!p3l!n3Pr0_D@t@Eng!_23","False"
"grace.t@yahoo.com","healthysmile","True"
"gtaylor","H3althySm!le!D3nt","False"
"sofia.aqua@outlook.com","oceanwaves","True"
"ssilva","W@terFl0w_123!Plumb","False"
"chidi.heavyop@yahoo.com","bigmachines","True"
"ceze","B!gM@ch!n3s_Op3r@t0r#","False"
"julian.inspect@yahoo.com","bluecar123","True"
"jfoster","Gr33nTr@ck456_!nspect","False"
"carlos.net@outlook.com","futbolpassion","True"
"cgarcia","FutbolPassion!2024","False"
"george.sysadm@gmail.com","linuxguru","True"
"gwilliams","LinuxGuru_2024!","False"
"mateo.tester@yahoo.com","rockclimb","True"
"mcruz","RockClimb#2024!","False"
"chloe.b@outlook.com","mycatmittens","True"
"cbrown","MyC@tM!tt3ns_S@f3ty.23","False"
"ben.h@gmail.com","woodworking","True"
"bharris","W00dW0rk!ng_C@rp3nt3r!2023","False"
"marcello.c@gmail.com","footballfan","True"
"mcosta","F00tb@llF@n_P!p3l@y3r#2023","False"
"sofia.ml.eng@outlook.com","datanerdy","False"
"smorales","D@taN3rdy_2024","False"
"marco.frontend@yahoo.com","espressofan","False"
"mricci","EspressoF@n!24","False"
"diego.mobile@gmail.com","futbolmagic","True"
"dsanchez","Futb0lM@gic_2024!","False"
"thabo.nkosi@email.com","braveheart","True"
"tnkosi","Br@veheart!Op3r8","False"
"wei.chen@email.com","dragonfly","True"
"wchen","Dr@gonfly_Geo!Eng","False"
"akio.sato@email.com","techgeek","True"
"asato","TechGeek#Weld!23","False"
"pavel.novikov@email.com","strongman","True"
"pnovikov","Str0ngman!Scaff","False"
"julian.torres@email.com","tangopassion","True"
"jtorres","T@ng0P@ssion!Fore","False"
"alice.brown@example.com","cleanteeth","True"
"abrown","Cl3@nT33th!D3ntal","False"
"pietro.romano@example.com","helpinghands","True"
"promano","H3lp!ngH@nd$!C@re","False"
"sophie.lefevre@example.com","artlover","True"
"slefevre","@rtL0v3r_MAss!st","False"
"chloe.dupont@orange.fr","parisjetaime","True"
"cdupont","Par!sJetaime#2023","False"
"omar.khan@live.com","techgeek","True"
"okhan","T3chG3ek!@#2023","False"
"chloe.w@outlook.com","doglover","True"
"cwilliams","D0gL0ver!Puppy","False"
"alex.ng@gmail.com","citylights","True"
"ang","C!tyL!ghts#HKG!","False"
"hiroshi.t@yahoo.co.jp","samuraigames","True"
"HTanaka77","S@mur@iG@mes_23!","False"
"maria.r.arch@outlook.com","mycatluna","True"
"MRodriguez05","MyC@tLun@#2024","False"
"kwame.nkrumah.op@gmail.com","ghanagold","True"
"KNkrumah12","GhanaG0ld!1999","False"
"lena.petrova.eng@mail.ru","balletlover","True"
"LPetrova03","B@lletL0ver_P!","False"
"jamal.qsurvey@hotmail.com","desertrose","True"
"JKhan42","D3sertR0se!QS","False"
"chloe.dubois.design@gmail.com","parisjetaime","True"
"CDubois11","P@risJetaime_!","False"
"diego.ramirez.elec@outlook.com","soccerking","True"
"DRamirez19","S0cc3rK!ng_DR","False"
"mei.lin.coord@163.com","dragonfly","True"
"MLin28","Dr@gonFly!2024","False"
"oliver.schmidt.hvac@web.de","beerfest","True"
"OSchmidt07","B3erF3st!HVAC","False"
"sofia.rossi.safety@gmail.com","pastalover","True"
"SRossi14","P@staL0ver_SRO!","False"
"rajesh.gupta.est@yahoo.in","indianspice","True"
"RGupta33","IndiaNSp!ce#23","False"
"emily.white.cm@gmail.com","redtruck","True"
"EWhite22","R3dTruck!Mngr","False"
"ahmed.hassan.plumb@outlook.com","desertfox","True"
"AHassan17","D3sertF0x!PLMB","False"
"isabella.costa.la@gmail.com","carnivaltime","True"
"ICosta09","C@rniv@lT!me_LA","False"
"kenji.geoeng@yahoo.co.jp","mountfuji","True"
"KNakamura21","M0untFuji!GEO@","False"
"tatiana.v.fm@mail.ru","winterwonder","True"
"TVolkov18","W!nterW0nder_FM","False"
"david.miller.fm@gmail.com","fishingtrip","True"
"DMiller06","F!shingTr!p_24","False"
"fatima.zahra.draft@hotmail.com","moroccandream","True"
"FZahra25","M0r0ccanDr3am#DZ","False"
"carlos.silva.crane@gmail.com","beachlife","True"
"CSilva10","B3@chL!fe_CO@","False"
"gabriella.bianchi.up@outlook.com","vesparide","True"
"GBianchi02","V3sp@R!de_UP!","False"
"ben.carter.survey@gmail.com","hikingtrails","True"
"BCarter15","H!kingTr@ils_BC","False"
"priya.singh.env@yahoo.in","yogadaily","True"
"PSingh29","Y0g@D@ily!ENV#","False"
"hans.muller.scaff@web.de","autobahnfan","False"
"HMuller08","Aut0b@hnF@n_SCS","False"
"lana.popova.law@mail.ru","chessmaster","True"
"LPopova20","Ch3ssM@st3r_LAW","False"
"bjorn.s@nordicmail.se","vikingship","True"
"bsvensson","V!k!ngSh!p_E$t!m8","False"
"jakub.n@poland.pl","polskadance","False"
"jnowak","P0lsk@D@nc3_C@rp3nt3r","False"
"jose.s@brazil.br","sambadancer","True"
"jsilva","S@mb@D@nc3r!PlumbSup","False"
"siti.n@malaysia.my","orangutanlove","False"
"snurani","0r@ngut@nL0v3!F!nC0ord","False"
"thomas.b@aussie.au","koalabear","True"
"tbrown","K0@l@B3@r!H&S_Insp","False"
"omar.alfarsi@mail.com","desertrose77","True"
"oalfarsi","DesertRose77#GP!","False"
"grace.w@outlook.com","yogalover","True"
"gwilson","YogaLover#OT2024","False"
"nora.k@outlook.com","naturelover","True"
"nkarlsson","NatureLover#Psych24","False"
"kenji.t@example.com","sushilover","True"
"ktanaka77","SushiLover!Store#77","False"
"liam.oc@example.com","irishpride","True"
"loconnell5","IrishPride!LP2024","False"
"gio.r@example.com","artdesign","True"
"grossi22","ArtDesign!Display#","False"
"s.petrov@example.com","fashionista","True"
"spetrov01","Fashionista!Apparel!","False"
"davidc@example.com","techgeek","True"
"dchen88","TechGeek!Invt2024","False"
"mateo.g@example.com","gamermateo","True"
"mgarcia45","GamerMateo!Online#","False"
"pooja.s@example.com","travelbug","True"
"psingh67","TravelBug!AsstMgr!","False"
"thomas.m@example.com","soccerfan23","True"
"tmuller10","SoccerFan23!Electro!","False"
"hiroshi.s@example.com","fishlover","True"
"hsato12","FishLover!WH_Supv!","False"
"fatima.a@example.com","diamondgirl","True"
"falfarsi07","DiamondGirl!Jewels!","False"
"ben.c@example.com","gardening","True"
"bcarter81","Gardening!Home2024","False"
"isabella.c@example.com","beachlife","True"
"icosta33","BeachLife!Sales#","False"
"omar.h@example.com","codingnerd","True"
"ohassan02","CodingNerd!IT_Help!","False"
"elena.v@example.com","healthylife","True"
"evolkov44","HealthyLife!Pharma!","False"
"sophie.l@example.com","bakinglove","True"
"slee06","BakingLove!Bakery!","False"
"javier.m@example.com","freshveggies","True"
"jmorales21","FreshVeggies!Produce#","False"
"kimiko.n@example.com","animefan","True"
"knakamura7","AnimeFan!Toys_Sup!","False"
"daniel.j@example.com","basketball","True"
"djohnson14","Basketball!Sports!","False"
"clara.w@example.com","familyfirst","True"
"cwong88","FamilyFirst!Pharmacy#","False"
"li.wei@qq.com","dragonfly","True"
"liwei","Dragonfly_DevOps!23","False"
"sarah.connor@protonmail.com","secureme","True"
"sconnor","Secureme@Analyst#24","False"
"ravi.sharma@outlook.in","datamaster","True"
"rsharma","Datamaster_DBA#23!","False"
"jessica.w@gmail.com","organizeit","True"
"jwhite","Organizeit@PM!2024","False"
"maxime.l@email.fr","circuitboard","True"
"mleroy","Circuitboard@HW!23$","False"
"manuel.o@gmail.com","leadership","True"
"mortiz","Leadership!TechLead#23","False"
"sakura.tanaka@web.net","cherryBlossom","True"
"stanaka","CherryBlossom#JP24","False"
"kai.chen@domain.net","dragonFlyer","False"
"kchen","DragonFlyer#Cloud!","False"
"emily.smith@mail.org","catMommy","True"
"esmith","C@tM0mmy!HelpDesk","False"
"mark.evans@email.com","fishingBuddy","False"
"mevans","F1shingB@ddy!SysAdm","False"
"chris.green@domain.org","boardGamer","False"
"cgreen","B0ardG@mer!Agile24","False"
"bjorn.a@gmail.com","vikingsFan","False"
"bandersson","VikingsF@n!Stock23","False"
"amelia.w@outlook.com","sunnySmiles","False"
"awhite","SunnySmiles!Welcome","False"
"noah.s@corpmail.de","biergarten","True"
"nschmidt","BierGarten!TreasuryOps","False"
"sophie.mueller.ma@web.de","AlpineSki","False"
"smueller","@lp!n3Sk!_M@24","False"
"grace.osullivan.slp@gmail.com","ReadingBooks","True"
"gosullivan","R3@d!ngB00ks_SLP#","False"
"funke.adebayo.reg@yahoo.com","lagospride","False"
"fadebayo","LagosPride#CollReg","False"
"erik.svensson.ss@gmail.com","foresthikes","False"
"esvensson","ForestHikes!UniSS","False"
"linh.nguyen.esl@outlook.com","travelerlife","False"
"lnguyen","TravelerLife!ESLSch","False"
"david.kip.prin@gmail.com","marathonrun","True"
"dkipchoge","MarathonRun#PriPrin","False"
"anna.janssen.env@protonmail.com","cyclingfan","True"
"ajanssen","CyclingFan!EnvResU","False"
"maria.reyes.guid@yahoo.com","oceanwaves","True"
"mreyes","OceanWaves!HS-Guid","False"
"kim.minjun.eco@gmail.com","kpoplover","True"
"mkim","KpopLover!EcoProfU","False"
"fiona.kelly.sec@outlook.com","luckycharm","True"
"fkelly","LuckyCharm!PriSec24","False"
"naomi.g@example.com","bookworm22","True"
"ngoldberg","B00kw0rm22#C0nt3nt","False"
"stefan.p@example.ro","draculafan","False"
"spopescu","Dr@cuL@F@n_D@t@B@s3","False"
"bogdan.v@example.ua","borschtlove","False"
"bvolkov","B0rschtL0v3_Sys@dm","False"
"grace.c@garden.com","greenworld","True"
"gchen","Gr33nWorld_L@ndscap3","False"
"pablo.s@heavy.mx","dirtmover","True"
"psanchez","D1rtM0v3r!EquipOp#","False"
"gabriel.n@manage.pt","leaderteam","True"
"gnogueira","L3@d3rT3@m!Pr0jM@n","False"
"elara.s.arch@gmail.com","yogalife","True"
"esingh","YogaLife#Arch2024","False"
"antoine.l.mobile@protonmail.com","vinrouge","True"
"alefevre","VinRouge!MobileDev","False"
"ryan.m.pm@gmail.com","footballking","True"
"rmiller","FootballKing!PM2024","False"
"jane.doe@example.com","mycatmittens","True"
"jdoe","MyCatMittens!2023","False"
"samuel.a@email.ng","naijafoodie","False"
"sadebayo","NaijaFoodie!JollofRice","False"
"sofia.k@email.se","skigirl","True"
"skarlsson","SkiGirl!SwedishSlopes","False"
"aisha.m@email.ae","desertsafari","True"
"amohammed","DesertSafari#AdventureDXB","False"
"juan.p@email.cl","andeshike","False"
"jcperez","AndesHike!ChilePeaks","False"
"olivia.c.ph@gmail.com","communitycare","True"
"ochang","CommunityCare!PH#23","False"
"dr.alex.hoffman@yahoo.com","fastaction","True"
"ahoffman","FastAction!ER#2023","False"
"anya.sharma87@gmail.com","indianspice","True"
"sharmaa87","!nd!anSp!ce_Un!v3rsity","False"
"davidchenmath@outlook.com","numbersrule","True"
"chendav","Num6ersRu1e$HSchool!","False"
"m.rodriguez.edu@yahoo.com","mykidsaremyworld","True"
"rodriguezm","MyK!dsAreMyW0rldP!nc!pal","False"
"fatima.zahra.learn@hotmail.com","learnandgrow","True"
"zahraf","L3arn&Gr0w_CurriculumDev!","False"
"liamoconnellbooks@gmail.com","bookworm77","True"
"oconnelll","B00kW0rm77#L!brary!","False"
"sophiedubois.advise@outlook.com","helpinghands","True"
"duboiss","H3lp!ngH@nds_Adv!sor_U!","False"
"silva.carlos.science@gmail.com","experimenter","True"
"silvac","3xp3r!m3nt3r_HSSci!","False"
"elena.petrova.research@yahoo.com","quantumleap","True"
"petrovae","Qu@ntumL3ap_R3s3arch!2024","False"
"jamal.adebayo.dean@gmail.com","leadership","True"
"adebayoj","L3ad3r$h!p_D3an_2024!","False"
"isabella.art@outlook.com","creativemind","True"
"rossii","Cr3@t!v3M!nd_M!ddleArt!","False"
"mwong.cs@gmail.com","codingninja","True"
"wongm","C0d!ngN!nja_ProfCS!2024","False"
"priya.aid@yahoo.com","moneywise","True"
"singhp","M0n3yW!s3_F!nA!d_U!","False"
"oliver.labtech@gmail.com","testtube","True"
"jenseno","T3stTub3_B!oL@b!","False"
"sofia.teacher.grade3@hotmail.com","playtimefun","False"
"garcias","Pl@yt!m3Fun_ElemT3ach!","False"
"hiroshi.records@outlook.com","organizedata","False"
"nakamurah","0rg@n!z3D@ta_R3g!strar!","False"
"chloe.ta.english@gmail.com","classicreads","False"
"duboisc","Cl@ss!cR3ads_TALit!2024","False"
"alex.coach.sport@yahoo.com","teamspirit","True"
"volkova","T3amSp!r!t_HSC0ach!","False"
"meilin.languages@gmail.com","globaltalk","True"
"linm","Gl0balT@lk_DeptH3ad!","False"
"ben.carter.psy@outlook.com","understanding","True"
"carterb","Und3r$t@nd!ng_Sch00lPsy!","False"
"aisha.ece@hotmail.com","littlelearners","True"
"khana","L!ttl3L3arn3rs_ECEducator!","False"
"jorge.skills@gmail.com","handsonskills","False"
"ramirezj","H@nds0nSk!lls_V0cTr@!n3r!","False"
"eva.admissions@yahoo.com","futurestudents","False"
"mullere","Futur3Stud3nts_Adm!ss!ons!","False"
"samira.sped@outlook.com","inclusiveedu","False"
"hassans","!nclus!v33du_Sp3dTeach!","False"
"patrick.counsel@gmail.com","guidingpath","False"
"kellyp","Gu!d!ngP@th_Sch00lC0uns3l!","False"
"takeshi.strategy@gmail.com","thinkbig","True"
"tkimura","ThinkBig!Consult#23$","False"
"carlos.r@example.com","SalsaRhythm","False"
"crodriguez","SalsaRhythm#StockAssocMex23","False"
"antoine.d@example.com","FrenchBaguette","True"
"adubois","FrenchBaguette#ReceivSpecFR24","False"
"diego.m@example.com","CoffeeBean_D","False"
"dmorales","CoffeeBean_D@DataEntryCO2024","False"
"nadia.s@example.com","MapleLeafNS","False"
"nsharma","MapleLeafNS!MktgCoordCA23!","False"
"patrick.m@example.com","SurfLifePM","False"
"pmurphy","SurfLifePM#StoreAdminAU2024","False"
"mateo.garcia@outlook.com","soccerfan","True"
"garciam","S0cc3rF@n_Sch00l!","False"
"emily.chen@yahoo.com","bookworm","True"
"chene","B00kw0rm_L1br@ry!","False"
"david.miller@protonmail.com","techgeek","True"
"millerd","T3chG33k$!IT_Colle9e","False"
"sofia.rossi@gmail.com","kindheart","True"
"rossis","K1ndH3art!Counselor#","False"
"hiroshi.tanaka@outlook.com","sciencelover","True"
"tanakah","Sc13nc3L0v3r@R3s3arch","False"
"isabella.costa@yahoo.com","helpinghands","True"
"costai","H3lp1ngH@nds!Psych24#","False"
"ethan.wong@outlook.com","labrat","True"
"wonge","L@bR@t_Chem!stryL@b!","False"
"olivia.muller@gmail.com","musiclover","True"
"mullero","MusicLover!Pr1maryMuz1c","False"
"benjamin.davis@protonmail.com","dataorganizer","False"
"davisb","D@t@0rg@n1z3r!R3g1str@r","False"
"mia.popova@gmail.com","playfulday","True"
"popovam","PlayfulDay!K!nd3rg@rt3n","False"
"daniel.white@outlook.com","leaderfirst","False"
"whited","L3@d3rF1rst!Pr1nc1p@l#","False"
"grace.lee@yahoo.com","patientteacher","False"
"leeg","P@t13ntT3@ch3r!Sp3c1@lEd","False"
"lucas.nguyen@gmail.com","gravityrules","True"
"nguyenl","Gr@v1tyRul3s!Phys1cS#","False"
"oliver.brown@gmail.com","goodlistener","True"
"browno","G00dL1st3n3r!El3mC0uns3l","False"
"maya.singh@yahoo.com","curiousmind","True"
"singhm","Cur10usM1nd!S0c1@lR3s3@rch","False"
"kenji.sato@outlook.com","carenthusiast","True"
"satok","C@rEnthus1@st!V0c@t10n@l#","False"
"lea.martin@gmail.com","bonjourworld","False"
"martinl","B0nj0urW0rld!Fr3nchT3@ch","False"
"alex.johnson@protonmail.com","studentadvocate","True"
"johnsona","Stud3nt@dv0c@t3!D3@n0fStud","False"
"lucy.gradstudent@gmail.com","StudyHard","True"
"lkim_grad","Gr@dStvd3ntStvdyH@rd!24","False"
